2 4.4229523120000003e+01	1.0157776991390726e+00 -3.9339227514494507e-01 1.0526835647984569e-02
3 8.7876160773000009e+01	7.3388760837229428e-01 -4.9046004632882068e-01 6.9526087472632997e-03
4 1.3140196746800001e+02	4.2514223361611825e-01 -4.7120603046698001e-01 7.7489288843782451e-04
5 1.7469631182200001e+02	2.9041818021304394e-01 -4.0286552670108461e-01 -1.5951554232383675e-03
6 2.1793188029500001e+02	2.7913174528230389e-01 -3.2171421340414280e-01 1.7552734822932467e-03
7 2.6096167782500004e+02	3.2136351365299887e-01 -2.6921783375562425e-01 8.2598317016477317e-03
8 3.0399824626900005e+02	3.6757530648826980e-01 -2.6686044948239507e-01 1.4093117343123018e-02
9 3.4718964777200006e+02	4.0035526978742947e-01 -3.0473491840149547e-01 1.6969230760415968e-02
10 3.9042109742500008e+02	4.1995788527930916e-01 -3.5231365100201956e-01 1.6987059945018621e-02
11 4.3349977847400010e+02	4.3016489184483275e-01 -3.8138424261952603e-01 1.5216350359326841e-02
12 4.7692808068500011e+02	4.3578204842119933e-01 -3.8057916259829089e-01 1.2778388188431734e-02
13 5.2013696797800014e+02	4.3978632968013398e-01 -3.5119319351119932e-01 1.0423830111139856e-02
14 5.6328983607700013e+02	4.4302318358915488e-01 -3.0067021456814208e-01 8.9003561097913304e-03
15 6.0637933593400010e+02	4.4456322590918129e-01 -2.4194284464679275e-01 8.3696010176202099e-03
16 6.4961441247500011e+02	4.4449019659589684e-01 -1.8779222052793187e-01 8.8470929209625831e-03
17 6.9289174624000009e+02	4.4353361999890117e-01 -1.4757449627668001e-01 9.9228223711392682e-03
18 7.3598975603300005e+02	4.4216668856504737e-01 -1.2401011449064972e-01 1.1014598330112636e-02
19 7.7891078301200002e+02	4.4086025597429740e-01 -1.1408686665111585e-01 1.1735709284154572e-02
20 8.2181777922399999e+02	4.4008031566367728e-01 -1.1126840219361515e-01 1.1923920624569382e-02
21 8.6479263331599998e+02	4.4038831959246766e-01 -1.0867876540854821e-01 1.1503508801658374e-02
22 9.0796087607999993e+02	4.4150481546948694e-01 -1.0097934732515509e-01 1.1097708613331904e-02
23 9.5111201375799988e+02	4.4243712471627467e-01 -8.5807034730019702e-02 1.1026344621386146e-02
24 9.9440785225399986e+02	4.4247905177167446e-01 -6.3735692507129627e-02 1.1564849338447739e-02
