2 6.4383416520000001e+00	1.0872004546897931e+00 -4.3364780004371156e-01 4.3695860297256646e-03
3 1.2860900518000001e+01	7.8705691009186918e-01 -5.4787832511508561e-01 1.1985704246715684e-02
4 2.0328005948000001e+01	4.5434162858814120e-01 -5.1543813502541924e-01 8.8503154373302598e-03
5 3.0185758325000002e+01	2.9889113378590088e-01 -4.3037845010997888e-01 4.3238069414154008e-03
6 4.0197474233000001e+01	2.7367369076336839e-01 -3.4800920488324838e-01 3.2352535923213638e-03
7 5.0312859752999998e+01	3.1196547663701962e-01 -3.1161150833888762e-01 5.4514901996757167e-03
8 6.0365869027999999e+01	3.6055458692463938e-01 -3.3008815505419437e-01 9.0137574513137874e-03
9 7.0457462659000001e+01	3.9647150564694145e-01 -3.6966613209674520e-01 1.1722818855775039e-02
10 8.0526801540999998e+01	4.1874177396306356e-01 -3.9944297340197438e-01 1.3016561733273847e-02
11 9.0754950414999996e+01	4.3053211827527499e-01 -4.0035808300395082e-01 1.3094486274952946e-02
12 1.0078085200900000e+02	4.3632774245362604e-01 -3.7053110679910434e-01 1.2495089807085026e-02
13 1.1077841949099999e+02	4.3925164766110902e-01 -3.1948374046363737e-01 1.1654954383488830e-02
14 1.2097028273100000e+02	4.4078455538197842e-01 -2.6064026307379212e-01 1.1026837545877790e-02
15 1.3112622373700000e+02	4.4121229507851284e-01 -2.0818796273974671e-01 1.0711939797265233e-02
16 1.4136823155700000e+02	4.4100786835207317e-01 -1.7123214906125747e-01 1.0589746048364471e-02
17 1.5181966685000000e+02	4.4062861924567309e-01 -1.5214261558984207e-01 1.0504611272513453e-02
18 1.6222928847599999e+02	4.4022457456851150e-01 -1.4616121573221130e-01 1.0446807172901045e-02
19 1.7260429358799999e+02	4.3964673405422294e-01 -1.4465180981536127e-01 1.0454453509746501e-02
20 1.8310008208899998e+02	4.3911872910258520e-01 -1.3965549499130339e-01 1.0616841087414871e-02
21 1.9354298305799998e+02	4.3906636571306379e-01 -1.2649915729841968e-01 1.1041216706986309e-02
22 2.0406784826999998e+02	4.3930001767020993e-01 -1.0357098419281290e-01 1.1607592113862492e-02
23 2.1457677571500000e+02	4.3941632871359454e-01 -7.4319272866029726e-02 1.2361697882141419e-02
24 2.2505795062999999e+02	4.3919269302355274e-01 -4.4410210209987977e-02 1.3417092714901773e-02
25 2.3554542876700000e+02	4.3858069817574841e-01 -1.7618292089325055e-02 1.5073539097402536e-02
26 2.4597208259999999e+02	4.3822017114748341e-01 4.6819257020383285e-03 1.7357872228661607e-02
27 2.5643807439799997e+02	4.3870878818485126e-01 2.2600028856177654e-02 1.9865195534584129e-02
28 2.6693461271799998e+02	4.4015683944229533e-01 3.6416314819094540e-02 2.1943668436450195e-02
29 2.7743146882899998e+02	4.4184176751067428e-01 4.5321779838848324e-02 2.3286568069814318e-02
30 2.8786671055500000e+02	4.4310229050569316e-01 4.7999107932835176e-02 2.4101239229712926e-02
31 2.9839805430000001e+02	4.4335107261275786e-01 4.5198035937241254e-02 2.4125016719076124e-02
32 3.0889448063100002e+02	4.4231770614062493e-01 3.9768034336790617e-02 2.3376005778566283e-02
33 3.1946755116200001e+02	4.4063218206528232e-01 3.3315544579074131e-02 2.1977282010886060e-02
34 3.3003242187900003e+02	4.3862743029363083e-01 2.6613339114103286e-02 2.0217915507615834e-02
35 3.4050531411000003e+02	4.3672335930449574e-01 2.1837940295317541e-02 1.8088223555951504e-02
36 3.5104026160500001e+02	4.3540047543782640e-01 2.1462607744218098e-02 1.6082646736364760e-02
37 3.6154214935800002e+02	4.3493703617239904e-01 2.5251823704749318e-02 1.4583656992554065e-02
38 3.7206424841900002e+02	4.3567527637326975e-01 3.0769814060088989e-02 1.3968675096114547e-02
39 3.8261158655900005e+02	4.3737822972159118e-01 3.5514744221250151e-02 1.4348693750384570e-02
40 3.9316096908100002e+02	4.3964132246210591e-01 3.7381294814985429e-02 1.5649342973068230e-02
41 4.0385751029100004e+02	4.4182163686155951e-01 3.6288448295701915e-02 1.7236532234637770e-02
42 4.1447236141800005e+02	4.4266914661522599e-01 3.3634556438694188e-02 1.8405146372858269e-02
43 4.2514247596700005e+02	4.4127287834042145e-01 3.1683047479608331e-02 1.8890517231089990e-02
44 4.3584870384100003e+02	4.3747400339505016e-01 3.1702533577007523e-02 1.8907790755147078e-02
45 4.4647749548400003e+02	4.3200274399936112e-01 3.3476447900836120e-02 1.8834043020520896e-02
46 4.5712701484500002e+02	4.2601399759725123e-01 3.6321658972982028e-02 1.8602428388015423e-02
47 4.6779294195300002e+02	4.1984466119977715e-01 4.0999833273620251e-02 1.8265958720229535e-02
48 4.7854934236600002e+02	4.1382385279648182e-01 4.7624659602536652e-02 1.7593021076187283e-02
49 4.8926037453200001e+02	4.0874808564057469e-01 5.3813231160654791e-02 1.6535888346829508e-02
50 4.9997535759900001e+02	4.0497222823148760e-01 5.6164382970443502e-02 1.5543878661366277e-02
51 5.1063106659200002e+02	4.0242420754804675e-01 5.1645630761036794e-02 1.5120132851255552e-02
52 5.2144402359800006e+02	4.0061327037657990e-01 3.8889794341697308e-02 1.5206380804848955e-02
53 5.3221577763800008e+02	3.9905711194537236e-01 2.0411069781842598e-02 1.5384880791391537e-02
54 5.4304901223200011e+02	3.9796288679836445e-01 9.1858454876074481e-04 1.5700725438689209e-02
55 5.5387634962400011e+02	3.9686610839397246e-01 -1.5613641249218428e-02 1.6089942477788964e-02
56 5.6455098312500013e+02	3.9530348216049294e-01 -2.7585672832481044e-02 1.6420899208857156e-02
57 5.7537289890400018e+02	3.9326296749289480e-01 -3.5105433256886052e-02 1.6514487372311849e-02
58 5.8611132252100015e+02	3.9085041433740914e-01 -3.8374454549649419e-02 1.6740182120150840e-02
59 5.9685813721100010e+02	3.8806328231370024e-01 -3.7157834985027165e-02 1.7362980188279312e-02
60 6.0760414663000006e+02	3.8525212055360286e-01 -3.1843655955654748e-02 1.8162104472284654e-02
61 6.1832845657100006e+02	3.8283592354447898e-01 -2.3793458546193979e-02 1.8815432324262943e-02
62 6.2902352522000001e+02	3.8081476638815931e-01 -1.4820756041238722e-02 1.9240050434451365e-02
63 6.3967071097999997e+02	3.7898785023506931e-01 -6.5917488087200377e-03 1.9728824450087726e-02
64 6.5030977400699999e+02	3.7700405743921911e-01 -3.7040943978855923e-05 2.0594916940364912e-02
65 6.6101001332800001e+02	3.7509683480997458e-01 4.7716989873138908e-03 2.1824435777486034e-02
66 6.7167534849599997e+02	3.7362188500652993e-01 8.5661865843956984e-03 2.3260626852307061e-02
67 6.8234972672699996e+02	3.7212520237632141e-01 1.2844812758954102e-02 2.4573887428872978e-02
68 6.9301453056399998e+02	3.7048084149671484e-01 1.8632672716902960e-02 2.5563353192670460e-02
69 7.0368468777299995e+02	3.6870225730710610e-01 2.6596421979028038e-02 2.6404111623307934e-02
70 7.1443957287599994e+02	3.6687565233445546e-01 3.6807939984908881e-02 2.7332377085206264e-02
71 7.2515072368199992e+02	3.6512183516202495e-01 4.8575679098929236e-02 2.8422965445526447e-02
72 7.3586552326899994e+02	3.6393407295333341e-01 6.0772079372958476e-02 2.9628817920353188e-02
73 7.4656114575799995e+02	3.6342937926509811e-01 7.1879825170148653e-02 3.0562081836805772e-02
74 7.5728681992999998e+02	3.6317347838800657e-01 8.0977265299470705e-02 3.0895306687385726e-02
75 7.6798204872899998e+02	3.6273410223540770e-01 8.8304015572811104e-02 3.0559180043068651e-02
76 7.7869175560400004e+02	3.6172317841742246e-01 9.5326187982333277e-02 2.9671672948890056e-02
77 7.8937613230900001e+02	3.5973648670693870e-01 1.0349917977048298e-01 2.8529704964366392e-02
78 8.0013541458400005e+02	3.5661824840573786e-01 1.1308431624422524e-01 2.7202251898226427e-02
79 8.1089657080900008e+02	3.5262633531331339e-01 1.2350439262180109e-01 2.5678038698098635e-02
80 8.2161509504800006e+02	3.4780463661386352e-01 1.3392777478219955e-01 2.3977710348081757e-02
81 8.3244544853100001e+02	3.4244613154300108e-01 1.4335982844271744e-01 2.2303723249415396e-02
82 8.4320819636600004e+02	3.3719742713476614e-01 1.5062051131275947e-01 2.0764712219493484e-02
83 8.5404682573200000e+02	3.3272383480456724e-01 1.5500915081142069e-01 1.9317728964512816e-02
84 8.6486352278900006e+02	3.2949657712214525e-01 1.5679347130329332e-01 1.8034344136804929e-02
85 8.7561118480900006e+02	3.2736748630691953e-01 1.5666347889502985e-01 1.7253249934622863e-02
86 8.8636787593300005e+02	3.2589785659973730e-01 1.5562998712589984e-01 1.7089981556410099e-02
87 8.9720801429900007e+02	3.2480519406739666e-01 1.5433351028412898e-01 1.7442883983672147e-02
88 9.0799385703500002e+02	3.2403791483528921e-01 1.5257887988034916e-01 1.8218742699428785e-02
89 9.1875015988799998e+02	3.2376540504662438e-01 1.4964721720637755e-01 1.9204130406620546e-02
90 9.2947090762799996e+02	3.2414763612497427e-01 1.4499855593947025e-01 2.0063963608049767e-02
91 9.4019225441699996e+02	3.2498019651314769e-01 1.3852949459369598e-01 2.0509335574769749e-02
92 9.5089949809099994e+02	3.2572995444749309e-01 1.3080210824771776e-01 2.0439015949129859e-02
93 9.6161200606699992e+02	3.2599497004966332e-01 1.2273615377506765e-01 2.0069518369176139e-02
94 9.7228310008699998e+02	3.2565151749241256e-01 1.1466309887007507e-01 1.9543784461075329e-02
95 9.8293087513800003e+02	3.2478207710528256e-01 1.0614450906077158e-01 1.9057588865983511e-02
96 9.9364701998500004e+02	3.2345089166161300e-01 9.6849038443569471e-02 1.8836401881829421e-02
97 1.0042846083120000e+03	3.2173366287832650e-01 8.6925301463430749e-02 1.9055092647450318e-02
98 1.0149371900550001e+03	3.1983644333381361e-01 7.6780049575603471e-02 1.9792193873404997e-02
99 1.0255965330800002e+03	3.1786250401800431e-01 6.7113016472146264e-02 2.0859629139532047e-02
100 1.0363482646020002e+03	3.1586960871249409e-01 5.8587506380749735e-02 2.1928665605059981e-02
101 1.0470325774370001e+03	3.1401593306957198e-01 5.1315109587735289e-02 2.2636176584733127e-02
102 1.0577938592920002e+03	3.1239043572695763e-01 4.4891349334284313e-02 2.2829503276944257e-02
103 1.0685663203420002e+03	3.1097781704899463e-01 3.8972727834579078e-02 2.2651337972443626e-02
104 1.0793595345600002e+03	3.0981213535810281e-01 3.3717084797695307e-02 2.2318657171158690e-02
105 1.0901703129350001e+03	3.0887952132315349e-01 2.9213956962667507e-02 2.2127441545410027e-02
106 1.1009966693360002e+03	3.0812035391670545e-01 2.5552353246734591e-02 2.2271068448372407e-02
107 1.1118337726820002e+03	3.0741264998717049e-01 2.2608714352850168e-02 2.2632805802386174e-02
108 1.1226110625040003e+03	3.0650909603035520e-01 2.0215947299375231e-02 2.2914251985467097e-02
109 1.1333366177650003e+03	3.0525035183517779e-01 1.8610032503047064e-02 2.2927615144917594e-02
110 1.1441603046250002e+03	3.0363095747937757e-01 1.8181913578826009e-02 2.2595198922287011e-02
111 1.1549560252440001e+03	3.0162369008073942e-01 1.8958728990102033e-02 2.2039953407716407e-02
112 1.1656011152940000e+03	2.9933657010566989e-01 2.0749365412345590e-02 2.1518168820762781e-02
