2 2.0984765433000000e+01	1.0855419199652243e+00 -6.4399212766062530e-01 6.0024825068159086e-03
3 4.1828983196999999e+01	8.1239257392575781e-01 -8.2218213373139903e-01 7.2803652041180068e-03
4 6.2609832976999996e+01	4.7361407214917040e-01 -7.7164583275848986e-01 1.4327248641550908e-03
5 8.3405541963999994e+01	2.9791611789993527e-01 -6.1390859876887938e-01 -1.4070162630592051e-03
6 1.0419205470599999e+02	2.6032088668345821e-01 -4.2200452866443822e-01 1.8176483898705775e-03
7 1.2496736861799999e+02	2.9733776170167264e-01 -2.6620794381155116e-01 7.7764561481406449e-03
8 1.4573756526299999e+02	3.5008415203327781e-01 -1.9728167424164053e-01 1.2655205785609224e-02
9 1.6652259149099999e+02	3.9098734966285703e-01 -2.0677066780865053e-01 1.4730116852901721e-02
10 1.8729541019400000e+02	4.1662445819723193e-01 -2.5894998111437562e-01 1.4455459223011554e-02
11 2.0806677878700000e+02	4.3013051113538853e-01 -3.1860354073455577e-01 1.2822045072939161e-02
12 2.2880407127100000e+02	4.3670212187316038e-01 -3.5851139918046521e-01 1.0898394547666737e-02
13 2.4955558818800000e+02	4.4060266328543962e-01 -3.6616660054394501e-01 9.3721025489794350e-03
14 2.7030644576399999e+02	4.4343993556440131e-01 -3.4118005706663546e-01 8.4213960790061881e-03
15 2.9105868795399999e+02	4.4498897081179495e-01 -2.9323975791087198e-01 8.0486622183559581e-03
16 3.1180529491999999e+02	4.4508049676324518e-01 -2.3624470427368591e-01 8.1064152935684444e-03
17 3.3258373564599998e+02	4.4441405807153955e-01 -1.8347194549839466e-01 8.3087274712914348e-03
18 3.5333575308799999e+02	4.4333525105559252e-01 -1.4352200425273334e-01 8.4186227015833320e-03
19 3.7406504692400000e+02	4.4205258111716311e-01 -1.1782291341580693e-01 8.4740321766831085e-03
20 3.9481881548799998e+02	4.4098079993008671e-01 -1.0302371461630451e-01 8.4404819722444166e-03
21 4.1556223365799997e+02	4.4094342197069675e-01 -9.3814899857798187e-02 8.3687115904825873e-03
22 4.3631806423699999e+02	4.4170209828026014e-01 -8.4545266967849961e-02 8.5630506167014720e-03
23 4.5707847522700001e+02	4.4258593361603393e-01 -7.1678199939488429e-02 9.3289945970062970e-03
24 4.7784155951500003e+02	4.4287076059517116e-01 -5.4243370765243819e-02 1.0675111559060995e-02
25 4.9877512303800000e+02	4.4228067511005542e-01 -3.2622809071325913e-02 1.2745966896641051e-02
26 5.1973845124000002e+02	4.4131720909126926e-01 -9.1161886273449320e-03 1.5711967826771756e-02
27 5.4066888573300002e+02	4.4060317232967783e-01 1.3628209812337234e-02 1.9164191721557956e-02
