1.2156125240861388e+00 -5.6361128258959015e-01 1.6975414972736642e-02
6.1955818710478205e-01 -5.3632584834907759e-01 6.5669663090933408e-03
3.2453586383444705e-01 -3.5797464379604521e-01 2.0280298556604355e-03
2.7013929813787158e-01 -2.7883499855618771e-01 4.1615544996636633e-03
2.9875355476493465e-01 -3.2393422891976204e-01 6.8182041885061937e-03
3.4555003646460003e-01 -4.1484455056455460e-01 8.0595787407092903e-03
3.8594648897363265e-01 -4.6490134403348754e-01 8.9198508903917794e-03
4.1397709026501162e-01 -4.6749759838151073e-01 9.9382812629543738e-03
4.3380862332371295e-01 -4.6354971260299482e-01 1.0755742110902944e-02
4.4313911228068859e-01 -4.3577087042484886e-01 1.0850694495753224e-02
4.4553530949494718e-01 -3.9157225277751440e-01 1.0472894524318252e-02
4.4586758532033816e-01 -3.4106106737905206e-01 9.6431143457804333e-03
4.4545975757473411e-01 -2.9305848297471399e-01 8.6208217560867061e-03
4.4471956073806640e-01 -2.5383748276641177e-01 7.8107004893401728e-03
4.4402652392862391e-01 -2.2495235649201475e-01 7.3068225165186813e-03
4.4371567774920029e-01 -2.0687613927819956e-01 6.9271802341296304e-03
4.4380328424564125e-01 -1.9818596588551080e-01 6.7267671463782531e-03
4.4438670361908444e-01 -1.9635186504246924e-01 6.6745929676368127e-03
4.4499254403405802e-01 -1.9788897687570245e-01 6.8516522627658991e-03
4.4569877509061628e-01 -1.9790751430488521e-01 7.2015370262121878e-03
4.4634273532455238e-01 -1.9376406502539167e-01 7.5240025333065752e-03
4.4682367019132291e-01 -1.8353261901350079e-01 7.7427603140421148e-03
4.4703896065489812e-01 -1.6719893901979357e-01 7.7874237644049047e-03
4.4721066690292866e-01 -1.4729698165012120e-01 7.9292971781515370e-03
4.4726331461183833e-01 -1.2708240078305269e-01 7.9033477946016846e-03
4.4693955676580760e-01 -1.0904154373330939e-01 7.8063351534689808e-03
4.4627945557337334e-01 -9.4009017793304325e-02 7.7941995978966228e-03
4.4531533296759945e-01 -7.9201257999450922e-02 8.6596947039113675e-03
4.4446658340632073e-01 -6.2662891352045752e-02 1.0413261686139604e-02
4.4419694252285180e-01 -4.5970734457585455e-02 1.2804418315675631e-02
4.4449616569351824e-01 -3.1015001102759614e-02 1.5191629675493406e-02
4.4457216681299716e-01 -1.8488260519039994e-02 1.6962022310781831e-02
4.4434748982298516e-01 -9.6030565557512562e-03 1.7801510851803263e-02
